arquivo_ll,otimizacao,dec_bytes,arquivo_o
extr_zstd_v06.c_ZSTDv06_isError.ll,Os,6,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_zstd_v06.c_ZSTDv06_isError.ll/Os.o
extr_hn_nvs.c_hn_nvs_send_rndis_ctrl.ll,Oz,106,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hn_nvs.c_hn_nvs_send_rndis_ctrl.ll/Oz.o
extr_xattr.c_xattr_datum_hashkey.ll,Oz,186,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_xattr.c_xattr_datum_hashkey.ll/Oz.o
extr_rt2800mmio.c_rt2800mmio_enable_radio.ll,O1,114,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rt2800mmio.c_rt2800mmio_enable_radio.ll/O1.o
extr_callchain.h_callchain_cumul_counts.ll,Oz,52,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_callchain.h_callchain_cumul_counts.ll/Oz.o
extr_mv_sas.c_mvs_tag_free.ll,Os,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mv_sas.c_mvs_tag_free.ll/Os.o
extr_zstd_v06.c_ZSTDv06_isError.ll,Oz,6,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_zstd_v06.c_ZSTDv06_isError.ll/Oz.o
extr_zfs_ioctl.c_history_str_free.ll,O1,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_zfs_ioctl.c_history_str_free.ll/O1.o
extr_apm_32.c_queue_empty.ll,O1,110,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_apm_32.c_queue_empty.ll/O1.o
extr_mv_sas.c_mvs_tag_free.ll,Oz,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mv_sas.c_mvs_tag_free.ll/Oz.o
extr_prime_o.c_led_set_kb.ll,O1,6,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_prime_o.c_led_set_kb.ll/O1.o
extr_ctree.h_btrfs_acl_chmod.ll,O1,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ctree.h_btrfs_acl_chmod.ll/O1.o
extr_zfs_ioctl.c_history_str_free.ll,O2,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_zfs_ioctl.c_history_str_free.ll/O2.o
extr_rt2800mmio.c_rt2800mmio_enable_radio.ll,O2,114,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rt2800mmio.c_rt2800mmio_enable_radio.ll/O2.o
extr_apm_32.c_queue_empty.ll,O2,110,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_apm_32.c_queue_empty.ll/O2.o
extr_iwcm.c_iw_destroy_cm_id.ll,O1,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_iwcm.c_iw_destroy_cm_id.ll/O1.o
extr_prime_o.c_led_set_kb.ll,O2,6,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_prime_o.c_led_set_kb.ll/O2.o
extr_ctree.h_btrfs_acl_chmod.ll,O2,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ctree.h_btrfs_acl_chmod.ll/O2.o
extr_zfs_ioctl.c_history_str_free.ll,O3,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_zfs_ioctl.c_history_str_free.ll/O3.o
extr_rt2800mmio.c_rt2800mmio_enable_radio.ll,O3,114,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rt2800mmio.c_rt2800mmio_enable_radio.ll/O3.o
extr_apm_32.c_queue_empty.ll,O3,110,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_apm_32.c_queue_empty.ll/O3.o
extr_prime_o.c_led_set_kb.ll,O3,6,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_prime_o.c_led_set_kb.ll/O3.o
extr_ctree.h_btrfs_acl_chmod.ll,O3,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ctree.h_btrfs_acl_chmod.ll/O3.o
extr_zfs_ioctl.c_history_str_free.ll,Os,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_zfs_ioctl.c_history_str_free.ll/Os.o
extr_iwcm.c_iw_destroy_cm_id.ll,O2,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_iwcm.c_iw_destroy_cm_id.ll/O2.o
extr_rt2800mmio.c_rt2800mmio_enable_radio.ll,Os,114,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rt2800mmio.c_rt2800mmio_enable_radio.ll/Os.o
extr_apm_32.c_queue_empty.ll,Os,110,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_apm_32.c_queue_empty.ll/Os.o
extr_zfs_ioctl.c_history_str_free.ll,Oz,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_zfs_ioctl.c_history_str_free.ll/Oz.o
extr_prime_o.c_led_set_kb.ll,Os,6,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_prime_o.c_led_set_kb.ll/Os.o
extr_ctree.h_btrfs_acl_chmod.ll,Os,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ctree.h_btrfs_acl_chmod.ll/Os.o
extr_iwcm.c_iw_destroy_cm_id.ll,O3,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_iwcm.c_iw_destroy_cm_id.ll/O3.o
extr_rt2800mmio.c_rt2800mmio_enable_radio.ll,Oz,114,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rt2800mmio.c_rt2800mmio_enable_radio.ll/Oz.o
extr_apm_32.c_queue_empty.ll,Oz,110,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_apm_32.c_queue_empty.ll/Oz.o
extr_prime_o.c_led_set_kb.ll,Oz,6,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_prime_o.c_led_set_kb.ll/Oz.o
extr_system_methods.c_xsm_register.ll,O1,166,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_system_methods.c_xsm_register.ll/O1.o
extr_ctree.h_btrfs_acl_chmod.ll,Oz,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ctree.h_btrfs_acl_chmod.ll/Oz.o
extr_iwcm.c_iw_destroy_cm_id.ll,Os,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_iwcm.c_iw_destroy_cm_id.ll/Os.o
extr_bh1770glc.c_bh1770_get_corr_value.ll,O1,182,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_bh1770glc.c_bh1770_get_corr_value.ll/O1.o
extr_usbipd.c_signal_handler.ll,O1,54,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_usbipd.c_signal_handler.ll/O1.o
extr_sqlite3.c_journalHdrOffset.ll,O1,310,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sqlite3.c_journalHdrOffset.ll/O1.o
extr_system_methods.c_xsm_register.ll,O2,166,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_system_methods.c_xsm_register.ll/O2.o
extr_iwcm.c_iw_destroy_cm_id.ll,Oz,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_iwcm.c_iw_destroy_cm_id.ll/Oz.o
extr_spi-sprd.c_sprd_spi_irq_enable.ll,O1,398,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spi-sprd.c_sprd_spi_irq_enable.ll/O1.o
extr_bh1770glc.c_bh1770_get_corr_value.ll,O2,182,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_bh1770glc.c_bh1770_get_corr_value.ll/O2.o
extr_usbipd.c_signal_handler.ll,O2,54,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_usbipd.c_signal_handler.ll/O2.o
extr_sqlite3.c_journalHdrOffset.ll,O2,310,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sqlite3.c_journalHdrOffset.ll/O2.o
extr_spi-sprd.c_sprd_spi_irq_enable.ll,O2,398,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spi-sprd.c_sprd_spi_irq_enable.ll/O2.o
extr_system_methods.c_xsm_register.ll,O3,166,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_system_methods.c_xsm_register.ll/O3.o
extr_fman_dtsec.c_fman_dtsec_defconfig.ll,O1,1220,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fman_dtsec.c_fman_dtsec_defconfig.ll/O1.o
extr_bh1770glc.c_bh1770_get_corr_value.ll,O3,182,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_bh1770glc.c_bh1770_get_corr_value.ll/O3.o
extr_usbipd.c_signal_handler.ll,O3,54,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_usbipd.c_signal_handler.ll/O3.o
extr_sqlite3.c_journalHdrOffset.ll,O3,310,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sqlite3.c_journalHdrOffset.ll/O3.o
extr_spi-sprd.c_sprd_spi_irq_enable.ll,O3,398,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spi-sprd.c_sprd_spi_irq_enable.ll/O3.o
extr_system_methods.c_xsm_register.ll,Os,166,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_system_methods.c_xsm_register.ll/Os.o
extr_fman_dtsec.c_fman_dtsec_defconfig.ll,O2,1220,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fman_dtsec.c_fman_dtsec_defconfig.ll/O2.o
extr_bh1770glc.c_bh1770_get_corr_value.ll,Os,182,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_bh1770glc.c_bh1770_get_corr_value.ll/Os.o
extr_usbipd.c_signal_handler.ll,Os,54,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_usbipd.c_signal_handler.ll/Os.o
extr_sqlite3.c_journalHdrOffset.ll,Os,310,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sqlite3.c_journalHdrOffset.ll/Os.o
extr_system_methods.c_xsm_register.ll,Oz,166,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_system_methods.c_xsm_register.ll/Oz.o
extr_spi-sprd.c_sprd_spi_irq_enable.ll,Os,398,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spi-sprd.c_sprd_spi_irq_enable.ll/Os.o
extr_fman_dtsec.c_fman_dtsec_defconfig.ll,O3,1220,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fman_dtsec.c_fman_dtsec_defconfig.ll/O3.o
extr_bh1770glc.c_bh1770_get_corr_value.ll,Oz,182,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_bh1770glc.c_bh1770_get_corr_value.ll/Oz.o
extr_usbipd.c_signal_handler.ll,Oz,54,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_usbipd.c_signal_handler.ll/Oz.o
extr_sqlite3.c_journalHdrOffset.ll,Oz,310,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sqlite3.c_journalHdrOffset.ll/Oz.o
extr_spi-sprd.c_sprd_spi_irq_enable.ll,Oz,398,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_spi-sprd.c_sprd_spi_irq_enable.ll/Oz.o
extr_leds.h_led_get_brightness.ll,O1,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_leds.h_led_get_brightness.ll/O1.o
extr_fman_dtsec.c_fman_dtsec_defconfig.ll,Os,1220,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fman_dtsec.c_fman_dtsec_defconfig.ll/Os.o
extr_minilua.c_lua_pushlstring.ll,O1,128,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_minilua.c_lua_pushlstring.ll/O1.o
extr_rtlanal.c_reg_set_p.ll,O1,660,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rtlanal.c_reg_set_p.ll/O1.o
extr_stm32-usart.c_stm32_stop_tx.ll,O1,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_stm32-usart.c_stm32_stop_tx.ll/O1.o
extr_blk-sysfs.c_queue_logical_block_size_show.ll,O1,60,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_blk-sysfs.c_queue_logical_block_size_show.ll/O1.o
extr_leds.h_led_get_brightness.ll,O2,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_leds.h_led_get_brightness.ll/O2.o
extr_fman_dtsec.c_fman_dtsec_defconfig.ll,Oz,1220,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_fman_dtsec.c_fman_dtsec_defconfig.ll/Oz.o
extr_minilua.c_lua_pushlstring.ll,O2,128,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_minilua.c_lua_pushlstring.ll/O2.o
extr_rtlanal.c_reg_set_p.ll,O2,660,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rtlanal.c_reg_set_p.ll/O2.o
extr_blk-sysfs.c_queue_logical_block_size_show.ll,O2,60,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_blk-sysfs.c_queue_logical_block_size_show.ll/O2.o
extr_stm32-usart.c_stm32_stop_tx.ll,O2,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_stm32-usart.c_stm32_stop_tx.ll/O2.o
extr_leds.h_led_get_brightness.ll,O3,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_leds.h_led_get_brightness.ll/O3.o
extr_uinput.c_uinput_request_reserve_slot.ll,O1,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uinput.c_uinput_request_reserve_slot.ll/O1.o
extr_minilua.c_lua_pushlstring.ll,O3,128,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_minilua.c_lua_pushlstring.ll/O3.o
extr_blk-sysfs.c_queue_logical_block_size_show.ll,O3,60,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_blk-sysfs.c_queue_logical_block_size_show.ll/O3.o
extr_rtlanal.c_reg_set_p.ll,O3,660,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rtlanal.c_reg_set_p.ll/O3.o
extr_stm32-usart.c_stm32_stop_tx.ll,O3,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_stm32-usart.c_stm32_stop_tx.ll/O3.o
extr_leds.h_led_get_brightness.ll,Os,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_leds.h_led_get_brightness.ll/Os.o
extr_minilua.c_lua_pushlstring.ll,Os,128,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_minilua.c_lua_pushlstring.ll/Os.o
extr_uinput.c_uinput_request_reserve_slot.ll,O2,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uinput.c_uinput_request_reserve_slot.ll/O2.o
extr_blk-sysfs.c_queue_logical_block_size_show.ll,Os,60,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_blk-sysfs.c_queue_logical_block_size_show.ll/Os.o
extr_stm32-usart.c_stm32_stop_tx.ll,Os,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_stm32-usart.c_stm32_stop_tx.ll/Os.o
extr_rtlanal.c_reg_set_p.ll,Os,660,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rtlanal.c_reg_set_p.ll/Os.o
extr_leds.h_led_get_brightness.ll,Oz,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_leds.h_led_get_brightness.ll/Oz.o
extr_uinput.c_uinput_request_reserve_slot.ll,O3,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uinput.c_uinput_request_reserve_slot.ll/O3.o
extr_minilua.c_lua_pushlstring.ll,Oz,128,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_minilua.c_lua_pushlstring.ll/Oz.o
extr_blk-sysfs.c_queue_logical_block_size_show.ll,Oz,60,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_blk-sysfs.c_queue_logical_block_size_show.ll/Oz.o
extr_stm32-usart.c_stm32_stop_tx.ll,Oz,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_stm32-usart.c_stm32_stop_tx.ll/Oz.o
extr_rtlanal.c_reg_set_p.ll,Oz,660,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_rtlanal.c_reg_set_p.ll/Oz.o
extr_uinput.c_uinput_request_reserve_slot.ll,Os,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uinput.c_uinput_request_reserve_slot.ll/Os.o
extr_main.c_mlx5_ib_stage_counters_cleanup.ll,O1,100,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_main.c_mlx5_ib_stage_counters_cleanup.ll/O1.o
extr_string.c_svn_stringbuf_isempty.ll,O1,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_string.c_svn_stringbuf_isempty.ll/O1.o
extr_miiproxy.c_mdioproxy_detach.ll,O1,40,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_miiproxy.c_mdioproxy_detach.ll/O1.o
extr_gmc_v6_0.c_gmc_v6_0_set_fault_enable_default.ll,O1,346,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gmc_v6_0.c_gmc_v6_0_set_fault_enable_default.ll/O1.o
extr_http.c_evhttp_request_get_response_code.ll,O1,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_http.c_evhttp_request_get_response_code.ll/O1.o
extr_uinput.c_uinput_request_reserve_slot.ll,Oz,76,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uinput.c_uinput_request_reserve_slot.ll/Oz.o
extr_main.c_mlx5_ib_stage_counters_cleanup.ll,O2,100,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_main.c_mlx5_ib_stage_counters_cleanup.ll/O2.o
extr_string.c_svn_stringbuf_isempty.ll,O2,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_string.c_svn_stringbuf_isempty.ll/O2.o
extr_gmc_v6_0.c_gmc_v6_0_set_fault_enable_default.ll,O2,346,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gmc_v6_0.c_gmc_v6_0_set_fault_enable_default.ll/O2.o
extr_miiproxy.c_mdioproxy_detach.ll,O2,40,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_miiproxy.c_mdioproxy_detach.ll/O2.o
extr_http.c_evhttp_request_get_response_code.ll,O2,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_http.c_evhttp_request_get_response_code.ll/O2.o
extr_devfs_tree.c_devfs_ref_node.ll,O1,44,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_devfs_tree.c_devfs_ref_node.ll/O1.o
extr_main.c_mlx5_ib_stage_counters_cleanup.ll,O3,100,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_main.c_mlx5_ib_stage_counters_cleanup.ll/O3.o
extr_string.c_svn_stringbuf_isempty.ll,O3,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_string.c_svn_stringbuf_isempty.ll/O3.o
extr_miiproxy.c_mdioproxy_detach.ll,O3,40,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_miiproxy.c_mdioproxy_detach.ll/O3.o
extr_gmc_v6_0.c_gmc_v6_0_set_fault_enable_default.ll,O3,346,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gmc_v6_0.c_gmc_v6_0_set_fault_enable_default.ll/O3.o
extr_http.c_evhttp_request_get_response_code.ll,O3,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_http.c_evhttp_request_get_response_code.ll/O3.o
extr_devfs_tree.c_devfs_ref_node.ll,O2,44,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_devfs_tree.c_devfs_ref_node.ll/O2.o
extr_main.c_mlx5_ib_stage_counters_cleanup.ll,Os,100,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_main.c_mlx5_ib_stage_counters_cleanup.ll/Os.o
extr_string.c_svn_stringbuf_isempty.ll,Os,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_string.c_svn_stringbuf_isempty.ll/Os.o
extr_miiproxy.c_mdioproxy_detach.ll,Os,40,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_miiproxy.c_mdioproxy_detach.ll/Os.o
extr_gmc_v6_0.c_gmc_v6_0_set_fault_enable_default.ll,Os,346,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gmc_v6_0.c_gmc_v6_0_set_fault_enable_default.ll/Os.o
extr_http.c_evhttp_request_get_response_code.ll,Os,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_http.c_evhttp_request_get_response_code.ll/Os.o
extr_devfs_tree.c_devfs_ref_node.ll,O3,44,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_devfs_tree.c_devfs_ref_node.ll/O3.o
extr_main.c_mlx5_ib_stage_counters_cleanup.ll,Oz,100,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_main.c_mlx5_ib_stage_counters_cleanup.ll/Oz.o
extr_string.c_svn_stringbuf_isempty.ll,Oz,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_string.c_svn_stringbuf_isempty.ll/Oz.o
extr_miiproxy.c_mdioproxy_detach.ll,Oz,40,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_miiproxy.c_mdioproxy_detach.ll/Oz.o
extr_gmc_v6_0.c_gmc_v6_0_set_fault_enable_default.ll,Oz,346,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gmc_v6_0.c_gmc_v6_0_set_fault_enable_default.ll/Oz.o
extr_http.c_evhttp_request_get_response_code.ll,Oz,28,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_http.c_evhttp_request_get_response_code.ll/Oz.o
extr_devfs_tree.c_devfs_ref_node.ll,Os,44,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_devfs_tree.c_devfs_ref_node.ll/Os.o
extr_mlx4_port.c_mlx4_SET_PORT_wrapper.ll,O1,252,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mlx4_port.c_mlx4_SET_PORT_wrapper.ll/O1.o
